id,url,head_code,name
307,https://icd.who.int/browse10/2019/en#/D37-D48,D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites
308,https://icd.who.int/browse10/2019/en#/D50-D53,D50,Iron deficiency anaemia
309,https://icd.who.int/browse10/2019/en#/D50-D53,D51,Vitamin B12 deficiency anaemia
310,https://icd.who.int/browse10/2019/en#/D50-D53,D52,Folate deficiency anaemia
311,https://icd.who.int/browse10/2019/en#/D50-D53,D53,Other nutritional anaemias
312,https://icd.who.int/browse10/2019/en#/D55-D59,D55,Anaemia due to enzyme disorders
313,https://icd.who.int/browse10/2019/en#/D55-D59,D56,Thalassaemia
314,https://icd.who.int/browse10/2019/en#/D55-D59,D57,Sickle-cell disorders
315,https://icd.who.int/browse10/2019/en#/D55-D59,D58,Other hereditary haemolytic anaemias
316,https://icd.who.int/browse10/2019/en#/D55-D59,D59,Acquired haemolytic anaemia
317,https://icd.who.int/browse10/2019/en#/D60-D64,D60,Acquired pure red cell aplasia [erythroblastopenia]
318,https://icd.who.int/browse10/2019/en#/D60-D64,D61,Other aplastic anaemias
319,https://icd.who.int/browse10/2019/en#/D60-D64,D62,Acute posthaemorrhagic anaemia
320,https://icd.who.int/browse10/2019/en#/D60-D64,D63,Anaemia in chronic diseases classified elsewhere
321,https://icd.who.int/browse10/2019/en#/D60-D64,D64,Other anaemias
322,https://icd.who.int/browse10/2019/en#/D65-D69,D65,Disseminated intravascular coagulation [defibrination syndrome]
323,https://icd.who.int/browse10/2019/en#/D65-D69,D66,Hereditary factor VIII deficiency
324,https://icd.who.int/browse10/2019/en#/D65-D69,D67,Hereditary factor IX deficiency
325,https://icd.who.int/browse10/2019/en#/D65-D69,D68,Other coagulation defects
326,https://icd.who.int/browse10/2019/en#/D65-D69,D69,Purpura and other haemorrhagic conditions
327,https://icd.who.int/browse10/2019/en#/D70-D77,D70,Agranulocytosis
328,https://icd.who.int/browse10/2019/en#/D70-D77,D71,Functional disorders of polymorphonuclear neutrophils
329,https://icd.who.int/browse10/2019/en#/D70-D77,D72,Other disorders of white blood cells
330,https://icd.who.int/browse10/2019/en#/D70-D77,D73,Diseases of spleen
331,https://icd.who.int/browse10/2019/en#/D70-D77,D74,Methaemoglobinaemia
332,https://icd.who.int/browse10/2019/en#/D70-D77,D75,Other diseases of blood and blood-forming organs
333,https://icd.who.int/browse10/2019/en#/D70-D77,D76,Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue
334,https://icd.who.int/browse10/2019/en#/D70-D77,D77,Other disorders of blood and blood-forming organs in diseases classified elsewhere
335,https://icd.who.int/browse10/2019/en#/D80-D89,D80,Immunodeficiency with predominantly antibody defects
336,https://icd.who.int/browse10/2019/en#/D80-D89,D81,Combined immunodeficiencies
337,https://icd.who.int/browse10/2019/en#/D80-D89,D82,Immunodeficiency associated with other major defects
338,https://icd.who.int/browse10/2019/en#/D80-D89,D83,Common variable immunodeficiency
339,https://icd.who.int/browse10/2019/en#/D80-D89,D84,Other immunodeficiencies
340,https://icd.who.int/browse10/2019/en#/D80-D89,D86,Sarcoidosis
341,https://icd.who.int/browse10/2019/en#/D80-D89,D89,"Other disorders involving the immune mechanism, not elsewhere classified"
342,https://icd.who.int/browse10/2019/en#/E00-E07,E00,Congenital iodine-deficiency syndrome
343,https://icd.who.int/browse10/2019/en#/E00-E07,E01,Iodine-deficiency-related thyroid disorders and allied conditions
344,https://icd.who.int/browse10/2019/en#/E00-E07,E02,Subclinical iodine-deficiency hypothyroidism
345,https://icd.who.int/browse10/2019/en#/E00-E07,E03,Other hypothyroidism
346,https://icd.who.int/browse10/2019/en#/E00-E07,E04,Other nontoxic goitre
347,https://icd.who.int/browse10/2019/en#/E00-E07,E05,Thyrotoxicosis [hyperthyroidism]
348,https://icd.who.int/browse10/2019/en#/E00-E07,E06,Thyroiditis
349,https://icd.who.int/browse10/2019/en#/E00-E07,E07,Other disorders of thyroid
350,https://icd.who.int/browse10/2019/en#/E10-E14,E10,Type 1 diabetes mellitus
351,https://icd.who.int/browse10/2019/en#/E10-E14,E11,Type 2 diabetes mellitus
352,https://icd.who.int/browse10/2019/en#/E10-E14,E12,Malnutrition-related diabetes mellitus
353,https://icd.who.int/browse10/2019/en#/E10-E14,E13,Other specified diabetes mellitus
354,https://icd.who.int/browse10/2019/en#/E10-E14,E14,Unspecified diabetes mellitus
355,https://icd.who.int/browse10/2019/en#/E15-E16,E15,Nondiabetic hypoglycaemic coma
356,https://icd.who.int/browse10/2019/en#/E15-E16,E16,Other disorders of pancreatic internal secretion
357,https://icd.who.int/browse10/2019/en#/E20-E35,E20,Hypoparathyroidism
358,https://icd.who.int/browse10/2019/en#/E20-E35,E21,Hyperparathyroidism and other disorders of parathyroid gland
359,https://icd.who.int/browse10/2019/en#/E20-E35,E22,Hyperfunction of pituitary gland
360,https://icd.who.int/browse10/2019/en#/E20-E35,E23,Hypofunction and other disorders of pituitary gland
361,https://icd.who.int/browse10/2019/en#/E20-E35,E24,Cushing syndrome
362,https://icd.who.int/browse10/2019/en#/E20-E35,E25,Adrenogenital disorders
363,https://icd.who.int/browse10/2019/en#/E20-E35,E26,Hyperaldosteronism
364,https://icd.who.int/browse10/2019/en#/E20-E35,E27,Other disorders of adrenal gland
365,https://icd.who.int/browse10/2019/en#/E20-E35,E28,Ovarian dysfunction
366,https://icd.who.int/browse10/2019/en#/E20-E35,E29,Testicular dysfunction
367,https://icd.who.int/browse10/2019/en#/E20-E35,E30,"Disorders of puberty, not elsewhere classified"
368,https://icd.who.int/browse10/2019/en#/E20-E35,E31,Polyglandular dysfunction
369,https://icd.who.int/browse10/2019/en#/E20-E35,E32,Diseases of thymus
370,https://icd.who.int/browse10/2019/en#/E20-E35,E34,Other endocrine disorders
371,https://icd.who.int/browse10/2019/en#/E20-E35,E35,Disorders of endocrine glands in diseases classified elsewhere
372,https://icd.who.int/browse10/2019/en#/E40-E46,E40,Kwashiorkor
373,https://icd.who.int/browse10/2019/en#/E40-E46,E41,Nutritional marasmus
374,https://icd.who.int/browse10/2019/en#/E40-E46,E42,Marasmic kwashiorkor
375,https://icd.who.int/browse10/2019/en#/E40-E46,E43,Unspecified severe protein-energy malnutrition
376,https://icd.who.int/browse10/2019/en#/E40-E46,E44,Protein-energy malnutrition of moderate and mild degree
377,https://icd.who.int/browse10/2019/en#/E40-E46,E45,Retarded development following protein-energy malnutrition
378,https://icd.who.int/browse10/2019/en#/E40-E46,E46,Unspecified protein-energy malnutrition
379,https://icd.who.int/browse10/2019/en#/E50-E64,E50,Vitamin A deficiency
380,https://icd.who.int/browse10/2019/en#/E50-E64,E51,Thiamine deficiency
381,https://icd.who.int/browse10/2019/en#/E50-E64,E52,Niacin deficiency [pellagra]
382,https://icd.who.int/browse10/2019/en#/E50-E64,E53,Deficiency of other B group vitamins
383,https://icd.who.int/browse10/2019/en#/E50-E64,E54,Ascorbic acid deficiency
384,https://icd.who.int/browse10/2019/en#/E50-E64,E55,Vitamin D deficiency
385,https://icd.who.int/browse10/2019/en#/E50-E64,E56,Other vitamin deficiencies
386,https://icd.who.int/browse10/2019/en#/E50-E64,E58,Dietary calcium deficiency
387,https://icd.who.int/browse10/2019/en#/E50-E64,E59,Dietary selenium deficiency
388,https://icd.who.int/browse10/2019/en#/E50-E64,E60,Dietary zinc deficiency
389,https://icd.who.int/browse10/2019/en#/E50-E64,E61,Deficiency of other nutrient elements
390,https://icd.who.int/browse10/2019/en#/E50-E64,E63,Other nutritional deficiencies
391,https://icd.who.int/browse10/2019/en#/E50-E64,E64,Sequelae of malnutrition and other nutritional deficiencies
392,https://icd.who.int/browse10/2019/en#/E65-E68,E65,Localized adiposity
393,https://icd.who.int/browse10/2019/en#/E65-E68,E66,Obesity
394,https://icd.who.int/browse10/2019/en#/E65-E68,E67,Other hyperalimentation
395,https://icd.who.int/browse10/2019/en#/E65-E68,E68,Sequelae of hyperalimentation
396,https://icd.who.int/browse10/2019/en#/E70-E90,E70,Disorders of aromatic amino-acid metabolism
397,https://icd.who.int/browse10/2019/en#/E70-E90,E71,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism
398,https://icd.who.int/browse10/2019/en#/E70-E90,E72,Other disorders of amino-acid metabolism
399,https://icd.who.int/browse10/2019/en#/E70-E90,E73,Lactose intolerance
400,https://icd.who.int/browse10/2019/en#/E70-E90,E74,Other disorders of carbohydrate metabolism
401,https://icd.who.int/browse10/2019/en#/E70-E90,E75,Disorders of sphingolipid metabolism and other lipid storage disorders
402,https://icd.who.int/browse10/2019/en#/E70-E90,E76,Disorders of glycosaminoglycan metabolism
403,https://icd.who.int/browse10/2019/en#/E70-E90,E77,Disorders of glycoprotein metabolism
404,https://icd.who.int/browse10/2019/en#/E70-E90,E78,Disorders of lipoprotein metabolism and other lipidaemias
405,https://icd.who.int/browse10/2019/en#/E70-E90,E79,Disorders of purine and pyrimidine metabolism
406,https://icd.who.int/browse10/2019/en#/E70-E90,E80,Disorders of porphyrin and bilirubin metabolism
407,https://icd.who.int/browse10/2019/en#/E70-E90,E83,Disorders of mineral metabolism
408,https://icd.who.int/browse10/2019/en#/E70-E90,E84,Cystic fibrosis
409,https://icd.who.int/browse10/2019/en#/E70-E90,E85,Amyloidosis
410,https://icd.who.int/browse10/2019/en#/E70-E90,E86,Volume depletion
411,https://icd.who.int/browse10/2019/en#/E70-E90,E87,"Other disorders of fluid, electrolyte and acid-base balance"
412,https://icd.who.int/browse10/2019/en#/E70-E90,E88,Other metabolic disorders
413,https://icd.who.int/browse10/2019/en#/E70-E90,E89,"Postprocedural endocrine and metabolic disorders, not elsewhere classified"
414,https://icd.who.int/browse10/2019/en#/E70-E90,E90,Nutritional and metabolic disorders in diseases classified elsewhere
415,https://icd.who.int/browse10/2019/en#/F00-F09,F00,Dementia in Alzheimer disease (G30.-†)
416,https://icd.who.int/browse10/2019/en#/F00-F09,F01,Vascular dementia
417,https://icd.who.int/browse10/2019/en#/F00-F09,F02,Dementia in other diseases classified elsewhere
418,https://icd.who.int/browse10/2019/en#/F00-F09,F03,Unspecified dementia
419,https://icd.who.int/browse10/2019/en#/F00-F09,F04,"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances"
420,https://icd.who.int/browse10/2019/en#/F00-F09,F05,"Delirium, not induced by alcohol and other psychoactive substances"
421,https://icd.who.int/browse10/2019/en#/F00-F09,F06,Other mental disorders due to brain damage and dysfunction and to physical disease
422,https://icd.who.int/browse10/2019/en#/F00-F09,F07,"Personality and behavioural disorders due to brain disease, damage and dysfunction"
423,https://icd.who.int/browse10/2019/en#/F00-F09,F09,Unspecified organic or symptomatic mental disorder
424,https://icd.who.int/browse10/2019/en#/F10-F19,F10,Mental and behavioural disorders due to use of alcohol
425,https://icd.who.int/browse10/2019/en#/F10-F19,F11,Mental and behavioural disorders due to use of opioids
426,https://icd.who.int/browse10/2019/en#/F10-F19,F12,Mental and behavioural disorders due to use of cannabinoids
427,https://icd.who.int/browse10/2019/en#/F10-F19,F13,Mental and behavioural disorders due to use of sedatives or hypnotics
428,https://icd.who.int/browse10/2019/en#/F10-F19,F14,Mental and behavioural disorders due to use of cocaine
429,https://icd.who.int/browse10/2019/en#/F10-F19,F15,"Mental and behavioural disorders due to use of other stimulants, including caffeine"
430,https://icd.who.int/browse10/2019/en#/F10-F19,F16,Mental and behavioural disorders due to use of hallucinogens
431,https://icd.who.int/browse10/2019/en#/F10-F19,F17,Mental and behavioural disorders due to use of tobacco
432,https://icd.who.int/browse10/2019/en#/F10-F19,F18,Mental and behavioural disorders due to use of volatile solvents
433,https://icd.who.int/browse10/2019/en#/F10-F19,F19,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances
434,https://icd.who.int/browse10/2019/en#/F20-F29,F20,Schizophrenia
435,https://icd.who.int/browse10/2019/en#/F20-F29,F21,Schizotypal disorder
436,https://icd.who.int/browse10/2019/en#/F20-F29,F22,Persistent delusional disorders
437,https://icd.who.int/browse10/2019/en#/F20-F29,F23,Acute and transient psychotic disorders
438,https://icd.who.int/browse10/2019/en#/F20-F29,F24,Induced delusional disorder
439,https://icd.who.int/browse10/2019/en#/F20-F29,F25,Schizoaffective disorders
440,https://icd.who.int/browse10/2019/en#/F20-F29,F28,Other nonorganic psychotic disorders
441,https://icd.who.int/browse10/2019/en#/F20-F29,F29,Unspecified nonorganic psychosis
442,https://icd.who.int/browse10/2019/en#/F30-F39,F30,Manic episode
443,https://icd.who.int/browse10/2019/en#/F30-F39,F31,Bipolar affective disorder
444,https://icd.who.int/browse10/2019/en#/F30-F39,F32,Depressive episode
445,https://icd.who.int/browse10/2019/en#/F30-F39,F33,Recurrent depressive disorder
446,https://icd.who.int/browse10/2019/en#/F30-F39,F34,Persistent mood [affective] disorders
447,https://icd.who.int/browse10/2019/en#/F30-F39,F38,Other mood [affective] disorders
448,https://icd.who.int/browse10/2019/en#/F30-F39,F39,Unspecified mood [affective] disorder
449,https://icd.who.int/browse10/2019/en#/F40-F48,F40,Phobic anxiety disorders
450,https://icd.who.int/browse10/2019/en#/F40-F48,F41,Other anxiety disorders
451,https://icd.who.int/browse10/2019/en#/F40-F48,F42,Obsessive-compulsive disorder
452,https://icd.who.int/browse10/2019/en#/F40-F48,F43,"Reaction to severe stress, and adjustment disorders"
453,https://icd.who.int/browse10/2019/en#/F40-F48,F44,Dissociative [conversion] disorders
454,https://icd.who.int/browse10/2019/en#/F40-F48,F45,Somatoform disorders
455,https://icd.who.int/browse10/2019/en#/F40-F48,F48,Other neurotic disorders
456,https://icd.who.int/browse10/2019/en#/F50-F59,F50,Eating disorders
457,https://icd.who.int/browse10/2019/en#/F50-F59,F51,Nonorganic sleep disorders
458,https://icd.who.int/browse10/2019/en#/F50-F59,F52,"Sexual dysfunction, not caused by organic disorder or disease"
459,https://icd.who.int/browse10/2019/en#/F50-F59,F53,"Mental and behavioural disorders associated with the puerperium, not elsewhere classified"
460,https://icd.who.int/browse10/2019/en#/F50-F59,F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere
461,https://icd.who.int/browse10/2019/en#/F50-F59,F55,Abuse of non-dependence-producing substances
462,https://icd.who.int/browse10/2019/en#/F50-F59,F59,Unspecified behavioural syndromes associated with physiological disturbances and physical factors
463,https://icd.who.int/browse10/2019/en#/F60-F69,F60,Specific personality disorders
464,https://icd.who.int/browse10/2019/en#/F60-F69,F61,Mixed and other personality disorders
465,https://icd.who.int/browse10/2019/en#/F60-F69,F62,"Enduring personality changes, not attributable to brain damage and disease"
466,https://icd.who.int/browse10/2019/en#/F60-F69,F63,Habit and impulse disorders
467,https://icd.who.int/browse10/2019/en#/F60-F69,F64,Gender identity disorders
468,https://icd.who.int/browse10/2019/en#/F60-F69,F65,Disorders of sexual preference
469,https://icd.who.int/browse10/2019/en#/F60-F69,F66,Psychological and behavioural disorders associated with sexual development and orientation
470,https://icd.who.int/browse10/2019/en#/F60-F69,F68,Other disorders of adult personality and behaviour
471,https://icd.who.int/browse10/2019/en#/F60-F69,F69,Unspecified disorder of adult personality and behaviour
472,https://icd.who.int/browse10/2019/en#/F70-F79,F70,Mild mental retardation
473,https://icd.who.int/browse10/2019/en#/F70-F79,F71,Moderate mental retardation
474,https://icd.who.int/browse10/2019/en#/F70-F79,F72,Severe mental retardation
475,https://icd.who.int/browse10/2019/en#/F70-F79,F73,Profound mental retardation
476,https://icd.who.int/browse10/2019/en#/F70-F79,F78,Other mental retardation
477,https://icd.who.int/browse10/2019/en#/F70-F79,F79,Unspecified mental retardation
478,https://icd.who.int/browse10/2019/en#/F80-F89,F80,Specific developmental disorders of speech and language
479,https://icd.who.int/browse10/2019/en#/F80-F89,F81,Specific developmental disorders of scholastic skills
480,https://icd.who.int/browse10/2019/en#/F80-F89,F82,Specific developmental disorder of motor function
481,https://icd.who.int/browse10/2019/en#/F80-F89,F83,Mixed specific developmental disorders
482,https://icd.who.int/browse10/2019/en#/F80-F89,F84,Pervasive developmental disorders
483,https://icd.who.int/browse10/2019/en#/F80-F89,F88,Other disorders of psychological development
484,https://icd.who.int/browse10/2019/en#/F80-F89,F89,Unspecified disorder of psychological development
485,https://icd.who.int/browse10/2019/en#/F90-F98,F90,Hyperkinetic disorders
486,https://icd.who.int/browse10/2019/en#/F90-F98,F91,Conduct disorders
487,https://icd.who.int/browse10/2019/en#/F90-F98,F92,Mixed disorders of conduct and emotions
488,https://icd.who.int/browse10/2019/en#/F90-F98,F93,Emotional disorders with onset specific to childhood
489,https://icd.who.int/browse10/2019/en#/F90-F98,F94,Disorders of social functioning with onset specific to childhood and adolescence
490,https://icd.who.int/browse10/2019/en#/F90-F98,F95,Tic disorders
491,https://icd.who.int/browse10/2019/en#/F90-F98,F98,Other behavioural and emotional disorders with onset usually occurring in childhood and adolescence
492,https://icd.who.int/browse10/2019/en#/F99-F99,F99,"Mental disorder, not otherwise specified"
